"","FID_","DATETIME_","LAT","LON","DEPTH","DTYPE","MAG","MTYPE","REF","LOCATION","NDEF","SXX","SYY","SZZ","STT","SXY","SXZ","SYZ","STX","STY","STZ","SDOBS","SMAJAX","SMINAX","STRIKE","SDEPTH","STIME","CONF","YEAR_","MONTH_","DAY_","HOUR_","MINUTE_","SECOND_","year_month","traffic_light","ID"
"1307",0,2017-01-15,54.3176,-117.4166,4,"f",1.41,"ml",0,"40 km WSW of Fox Creek, AB",9,0.6559,0.2951,14.9617,0.1787,0.3212,1.0883,0.2132,0.1069,0.0168,1.6234,0.3677,2.1108,0.752,239.66,3.8725,0.42,0.683,2017,1,14,13,55,14,2017-01-01,"Green",1307
"1308",0,2017-01-16,54.3021,-117.5579,4,"f",1.58,"ml",0,"50 km WSW of Fox Creek, AB",11,0.2963,0.1931,26.0322,0.0027,0.1235,0.1353,0.4355,0.0094,0.004,0.0369,0.7349,1.4137,0.7649,236.34,5.1087,0.05,0.683,2017,1,15,6,52,56,2017-01-01,"Green",1308
"1309",0,2017-01-16,54.3191,-117.445,8,"f",2.06,"ml",0,"42 km WSW of Fox Creek, AB",10,0.9364,0.1932,0.7666,0.0036,0.2572,0.2318,0.0402,-0.0289,-0.0078,-0.0195,0.5305,2.3168,0.7719,252.66,0.6795,0.05,0.683,2017,1,15,9,33,38,2017-01-01,"Yellow",1309
"1310",0,2017-01-16,54.3044,-117.5964,4,"f",1.33,"ml",0,"52 km WSW of Fox Creek, AB",7,3.0059,0.1738,13.5437,0.22,0.0413,1.86,0.1016,0.4358,0.0082,1.6474,0.6625,3.9841,0.9564,269.16,3.6734,0.46,0.683,2017,1,15,12,43,28,2017-01-01,"Green",1310
"1311",0,2017-01-16,54.306,-117.6427,4,"f",1.21,"ml",0,"55 km WSW of Fox Creek, AB",8,3.8987,0.22,8.2044,0.1618,-0.1821,0.6746,0.2773,0.4358,0.0085,1.0158,0.833,4.5421,1.0555,272.83,2.8499,0.37,0.683,2017,1,15,14,1,45,2017-01-01,"Green",1311
"1312",0,2017-01-16,54.304,-117.4672,4,"f",2.18,"ml",0,"44 km WSW of Fox Creek, AB",9,2.4491,0.3887,4.1294,0.0018,0.883,-0.6404,0.0734,-0.024,0.0015,0.0498,0.7122,3.8281,0.5725,249.7,1.9606,0.03,0.683,2017,1,15,16,12,7,2017-01-01,"Yellow",1312
"1313",0,2017-01-16,54.3037,-117.6034,4,"f",1.69,"ml",0,"52 km WSW of Fox Creek, AB",7,33.6363,0.3464,14.3292,0.0423,-2.9196,-20.6818,1.5253,0.6943,-0.0888,-0.2218,0.6209,13.3762,0.6982,274.97,3.6767,0.17,0.683,2017,1,15,18,48,9,2017-01-01,"Green",1313
"1314",0,2017-01-16,54.3079,-117.4198,2,"f",1.89,"ml",0,"41 km WSW of Fox Creek, AB",9,0.261,0.2219,2.8862,0.041,0.1488,0.1065,0.3486,0.0059,0.051,0.3351,0.4242,1.4377,0.6947,228.74,1.6995,0.2,0.683,2017,1,15,21,56,31,2017-01-01,"Green",1314
"1315",0,2017-01-17,54.3073,-117.5784,7,"f",1.88,"ml",0,"51 km WSW of Fox Creek, AB",9,2.3706,0.1725,4.0557,0.0169,0.0094,0.8404,0.1419,0.1609,0.0033,-0.0423,0.7175,3.5378,0.9543,269.76,1.9418,0.12,0.683,2017,1,16,1,17,16,2017-01-01,"Green",1315
"1316",0,2017-01-17,54.3477,-117.6165,11,"f",1.98,"ml",0,"52 km W of Fox Creek, AB",15,1.3494,0.0099,0.9263,0.0053,0.102,0.4582,0.0344,0.0842,0.0064,0.0228,0.7376,2.6767,0.1077,265.67,0.6884,0.07,0.683,2017,1,16,6,13,8,2017-01-01,"Green",1316
"1317",0,2017-01-17,54.2841,-117.6772,8,"f",2.11,"ml",0,"58 km WSW of Fox Creek, AB",19,0.0059,0.0028,1.2403,1e-04,0.0021,0.0025,0.0065,3e-04,2e-04,-0.004,0.5677,0.1909,0.0966,243.14,1.1151,0.01,0.683,2017,1,16,8,44,49,2017-01-01,"Yellow",1317
"1318",0,2017-01-17,54.3041,-117.5797,7,"f",2.15,"ml",0,"51 km WSW of Fox Creek, AB",19,0.3634,0.1198,0.8158,0.0034,0.0515,0.252,0.0511,0.0206,0.0086,0.0236,0.8781,1.4049,0.7599,258.53,0.8792,0.04,0.683,2017,1,16,11,7,41,2017-01-01,"Yellow",1318
"1319",0,2017-01-17,54.3029,-117.5271,7,"f",2,"ml",320055,"47 km WSW of Fox Creek, AB",22,0.3219,0.0516,0.7194,0.0015,0.0741,0.1975,0.0211,0.0166,-7e-04,0.0129,0.8053,1.3415,0.4154,255.64,0.8257,0.03,0.683,2017,1,16,18,23,5,2017-01-01,"Green",1319
"1320",0,2017-01-17,54.3093,-117.683,12,"f",2,"ml",320055,"58 km W of Fox Creek, AB",20,0.0939,0.0019,0.6981,6e-04,0.0021,0.0323,-0.0013,0.0073,3e-04,-0.0025,0.7363,0.7043,0.098,268.71,0.8364,0.02,0.683,2017,1,16,22,7,28,2017-01-01,"Green",1320
"1321",0,2017-01-17,53.3894,-116.9152,8,"f",2.05,"ml",0,"37 km SW of Edson, AB",8,5.3807,2.9755,6.0879,0.032,2.9158,-1.7268,-1.8933,0.2762,-0.0065,-0.0149,0.4562,6.2217,2.3252,236.21,1.8855,0.15,0.683,2017,1,16,23,10,9,2017-01-01,"Yellow",1321
"1322",0,2017-01-18,54.3232,-117.6227,11,"f",2.2,"ml",0,"47 km WSW of Fox Creek, AB",15,0.3572,0.2222,1.1883,0.0039,0.1308,0.3192,0.144,-0.0034,0.001,-0.035,0.5972,1.5188,0.8673,238.65,1.0732,0.05,0.683,2017,1,17,3,36,47,2017-01-01,"Yellow",1322
"1323",0,2017-01-18,54.3546,-117.6026,9,"f",2.59,"ml",0,"51 km W of Fox Creek, AB",12,1.1825,0.3257,1.0002,0.0141,0.2058,0.6045,0.0784,0.0915,0.0605,0.0394,0.4358,2.5476,1.2134,257.17,0.8401,0.08,0.683,2017,1,17,4,12,26,2017-01-01,"Yellow",1323
"1324",0,2017-01-18,54.3082,-117.5147,4,"f",1.84,"ml",0,"54 km W of Fox Creek, AB",6,374.2111,2.5413,82.199,0.2239,29.7882,-156.2191,-12.3246,-2.8239,-0.2133,3.0124,0.5913,44.5887,0.9447,265.45,8.3822,0.43,0.683,2017,1,17,4,55,7,2017-01-01,"Green",1324
"1325",0,2017-01-18,54.3145,-117.6407,4,"f",2.16,"ml",0,"47 km WSW of Fox Creek, AB",19,0.1716,0.058,4.1803,0.0527,0.0123,0.0513,0.1433,0.0162,0.0242,0.4609,0.6802,0.9555,0.547,263.88,2.0472,0.23,0.683,2017,1,17,5,19,22,2017-01-01,"Yellow",1325
"1326",0,2017-01-18,54.3057,-117.5251,8,"f",2.35,"ml",0,"51 km W of Fox Creek, AB",21,0.3198,0.1025,0.5562,0.0025,0.0522,0.1158,0.0304,0.0133,0.006,0.0087,0.8277,1.3233,0.6916,257.18,0.7163,0.04,0.683,2017,1,17,5,52,59,2017-01-01,"Yellow",1326
"1327",0,2017-01-18,54.3198,-117.5927,12,"f",2.27,"ml",0,"55 km W of Fox Creek, AB",10,3.1247,0.2696,1.3899,0.0201,0.1803,0.5342,0.1804,0.1725,-0.0037,-0.0603,0.56,4.069,1.1678,266.4,1.0684,0.1,0.683,2017,1,17,7,30,44,2017-01-01,"Yellow",1327
"1328",0,2017-01-18,54.3044,-117.6492,4,"f",2.34,"ml",0,"50 km WSW of Fox Creek, AB",18,0.2078,0.114,2.3681,0.0033,0.0433,0.0198,0.1263,0.0119,0.0083,0.045,0.7189,1.0893,0.7158,248.64,1.5407,0.04,0.683,2017,1,17,8,22,3,2017-01-01,"Yellow",1328
"1329",0,2017-01-18,54.3079,-117.5696,4,"f",1.77,"ml",0,"57 km WSW of Fox Creek, AB",6,19.3587,0.3299,4530.4976,0.1783,-1.7154,-203.6899,24.4181,1.8154,-0.1626,-22.3983,0.1485,10.1495,0.9653,275.11,67.3952,0.33,0.683,2017,1,17,12,8,48,2017-01-01,"Green",1329
"1330",0,2017-01-18,54.3062,-117.6549,5,"f",2.52,"ml",0,"55 km WSW of Fox Creek, AB",13,0.1302,0.1781,4.7808,0.0019,0.101,0.1954,0.5571,0.0028,0.0153,0.0566,0.6306,1.1669,0.5159,38.33,2.1887,0.03,0.683,2017,1,17,13,8,30,2017-01-01,"Yellow",1330
"1331",0,2017-01-18,54.3102,-117.6398,10,"f",2.15,"ml",0,"54 km W of Fox Creek, AB",12,1.7782,0.1724,1.1648,0.0174,-0.0511,0.2674,-0.0011,0.1551,8e-04,-0.0091,0.5315,3.0653,0.9494,271.82,0.9715,0.1,0.683,2017,1,17,16,25,27,2017-01-01,"Yellow",1331
"1332",0,2017-01-18,54.277,-117.6379,11,"f",1.16,"ml",0,"46 km W of Fox Creek, AB",9,2.4069,0.2292,3.3366,0.036,0.0859,-0.2909,-0.1372,0.2338,0.0218,-0.2034,0.711,3.5672,1.0918,267.74,1.7725,0.14,0.683,2017,1,17,16,44,23,2017-01-01,"Green",1332
"1333",0,2017-01-18,54.3945,-117.5918,1,"g",1.65,"ml",0,"53 km W of Fox Creek, AB",5,1.6186,0.3647,0,0.0232,-0.4964,0,0,0.1761,-0.0516,0,0.9231,3.0753,1.0067,289.19,0,0.14,0.683,2017,1,17,18,55,42,2017-01-01,"Green",1333
"1334",0,2017-01-19,54.3074,-117.6082,8,"f",2.08,"ml",0,"54 km W of Fox Creek, AB",14,2.2304,0.1503,1.1402,0.0186,-0.0048,0.5048,-0.0241,0.1855,0.0072,0.0276,0.4278,3.4315,0.8906,270.13,0.9068,0.12,0.683,2017,1,18,0,7,0,2017-01-01,"Yellow",1334
"1335",0,2017-01-19,54.3156,-117.6295,4,"f",2.11,"ml",0,"51 km W of Fox Creek, AB",16,0.7074,0.1682,5.1651,0.0092,0.0257,0.7429,-0.1481,0.0625,0.0069,0.1109,0.6234,1.9342,0.9389,267.28,2.2723,0.06,0.683,2017,1,18,1,31,48,2017-01-01,"Yellow",1335
"1336",0,2017-01-19,54.3015,-117.5793,8,"f",1.64,"ml",0,"54 km W of Fox Creek, AB",10,10.1305,0.1803,2.0989,0.0583,0.1518,0.2356,0.0658,0.7255,0.0118,-0.0536,0.4519,7.3141,0.9694,269.13,1.4477,0.23,0.683,2017,1,18,2,49,39,2017-01-01,"Green",1336
"1337",0,2017-01-19,54.2995,-117.623,13,"f",2.07,"ml",0,"51 km W of Fox Creek, AB",9,3.4917,0.216,1.9639,0.0458,0.5711,0.4059,-0.0626,0.3161,0.0535,-0.1213,0.4575,4.3526,0.7936,260.39,1.3413,0.15,0.683,2017,1,18,4,31,30,2017-01-01,"Yellow",1337
"1338",0,2017-01-19,54.3388,-117.5915,14,"f",2.05,"ml",0,"55 km W of Fox Creek, AB",16,0.3415,0.0579,0.432,0.003,0.034,-0.0374,-0.0489,0.023,0.0108,-0.0133,0.5639,1.3506,0.5334,263.25,0.6221,0.03,0.683,2017,1,18,5,16,12,2017-01-01,"Yellow",1338
"1339",0,2017-01-19,54.297,-117.5817,8,"f",2.3,"ml",320139,"51 km W of Fox Creek, AB",25,0.6961,0.0353,0.4225,0.0046,0.0515,0.1395,-0.0195,0.0531,-1e-04,0.0139,0.7887,1.9225,0.4069,265.57,0.56,0.06,0.683,2017,1,18,10,19,56,2017-01-01,"Yellow",1339
"1340",0,2017-01-19,54.3445,-117.6624,3,"f",2.09,"ml",0,"56 km W of Fox Creek, AB",15,0.91,0.5208,8.7245,0.1562,-0.0688,1.5939,-0.71,0.2687,-0.0418,1.1136,0.5932,2.206,1.6394,279.73,2.9534,0.38,0.683,2017,1,18,10,23,17,2017-01-01,"Yellow",1340
"1341",0,2017-01-19,54.3366,-117.566,14,"f",2.18,"ml",0,"49 km W of Fox Creek, AB",16,0.2058,0.0719,0.5688,2e-04,0.1195,0.1583,0.0914,-0.0039,-0.0023,-0.0074,0.6774,1.2067,0.0991,239.64,0.7314,0.01,0.683,2017,1,18,11,51,59,2017-01-01,"Yellow",1341
"1342",0,2017-01-19,54.3128,-117.5647,11,"f",2.29,"ml",0,"49 km W of Fox Creek, AB",19,1.0276,0.0787,0.5044,0.0094,-0.0573,-0.0797,-0.0175,0.0903,0.0048,-0.0135,0.666,2.3331,0.6303,273.45,0.6954,0.09,0.683,2017,1,18,14,38,1,2017-01-01,"Yellow",1342
"1343",0,2017-01-19,54.5005,-117.2952,3,"f",1.84,"ml",0,"41 km W of Fox Creek, AB",6,33.5464,3.1722,852.8719,0.2923,6.2101,-163.2311,-22.6109,1.833,-0.2213,-11.9852,0.4554,13.5481,3.2099,258.88,29.2398,0.41,0.683,2017,1,18,16,16,21,2017-01-01,"Green",1343
"1344",0,2017-01-20,54.3064,-117.4769,9,"f",2.46,"ml",0,"44 km WSW of Fox Creek, AB",17,0.3736,0.0925,1.013,0.0044,-0.0295,-0.2989,-0.0202,0.0313,0.0097,-0.0354,0.6625,1.4103,0.6871,275.93,0.9903,0.04,0.683,2017,1,19,0,58,12,2017-01-01,"Yellow",1344
"1345",0,2017-01-20,54.3128,-117.6569,9,"f",2.31,"ml",0,"56 km W of Fox Creek, AB",11,2.0048,0.2454,2.5289,0.0111,0.2731,1.6464,0.232,0.1172,0.0152,0.0701,0.6275,3.2868,1.0378,261.38,1.5076,0.07,0.683,2017,1,19,3,16,27,2017-01-01,"Yellow",1345
"1346",0,2017-01-20,54.3881,-117.5975,12,"f",2.41,"ml",0,"51 km W of Fox Creek, AB",11,1.6917,0.7463,1.2249,0.0174,0.3758,0.5881,0.287,0.0827,0.0246,-0.0524,0.6114,3.1023,1.8021,250.76,0.8081,0.1,0.683,2017,1,19,5,19,46,2017-01-01,"Yellow",1346
"1347",0,2017-01-20,54.3091,-117.615,4,"f",2.35,"ml",0,"53 km W of Fox Creek, AB",13,1.5939,0.0993,12.0408,0.0138,-0.1001,2.6063,-0.5285,0.1378,-0.0217,0.2772,0.7449,2.9069,0.6993,273.81,3.4669,0.08,0.683,2017,1,19,5,55,6,2017-01-01,"Yellow",1347
"1348",0,2017-01-20,54.3639,-117.6339,6,"f",2.42,"ml",0,"53 km W of Fox Creek, AB",12,1.3447,4.965,6.6139,0.063,-0.6726,2.1247,-3.9892,0.0554,0.4876,-0.233,0.212,5.1818,2.5418,349.81,2.4733,0.2,0.683,2017,1,19,9,22,20,2017-01-01,"Yellow",1348
"1349",0,2017-01-20,54.2871,-117.6529,18,"f",2.27,"ml",0,"54 km W of Fox Creek, AB",14,0.9864,0.0279,0.0609,0.0059,0.1586,0.1089,0.0195,0.0758,0.0122,0.0073,0.7447,2.3114,0.1111,260.84,0.2185,0.08,0.683,2017,1,19,11,36,23,2017-01-01,"Yellow",1349
"1350",0,2017-01-20,54.3167,-117.6396,4,"f",1.84,"ml",0,"54 km W of Fox Creek, AB",15,0.2725,0.1536,4.532,0.0041,0.0383,-0.0615,-0.0865,0.0146,0.0078,0.0473,0.6119,1.224,0.8669,253.6,2.1316,0.05,0.683,2017,1,19,13,23,9,2017-01-01,"Green",1350
"1351",0,2017-01-20,54.3125,-117.4812,6,"f",2.23,"ml",0,"44 km WSW of Fox Creek, AB",18,0.5348,0.1397,1.118,0.0029,0.0964,0.2177,0.0092,6e-04,0.0061,0.0136,0.6815,1.715,0.7874,256.99,1.035,0.05,0.683,2017,1,19,14,50,56,2017-01-01,"Yellow",1351
"1352",0,2017-01-20,54.3186,-117.5235,13,"f",1.83,"ml",0,"47 km W of Fox Creek, AB",8,6.5058,0.4025,1.8482,0.0229,0.864,0.5164,0.352,0.1628,-0.007,-0.1478,0.5597,5.9144,1.2212,262.1,1.3259,0.12,0.683,2017,1,19,17,33,2,2017-01-01,"Green",1352
"1353",0,2017-01-20,54.2787,-117.7005,6,"f",1.54,"ml",0,"59 km WSW of Fox Creek, AB",5,16.365,2.2295,62.8669,0.2705,1.4368,10.676,-0.7036,1.9071,0.4357,0.3212,0.6021,9.336,3.3178,264.25,7.8982,0.49,0.683,2017,1,19,18,12,24,2017-01-01,"Green",1353
"1354",0,2017-01-20,54.2699,-117.488,4,"f",1.95,"ml",0,"47 km WSW of Fox Creek, AB",9,1.0562,0.1358,10.1643,0.0055,-0.0037,2.5695,-0.1486,0.0461,0.0068,0.1589,0.6793,2.3614,0.8468,270.23,3.1884,0.05,0.683,2017,1,19,19,1,29,2017-01-01,"Green",1354
"1355",0,2017-01-20,54.3527,-117.7149,13,"f",2.11,"ml",0,"59 km W of Fox Creek, AB",11,1.8163,0.0149,1.4113,0.0145,-0.1489,0.6961,-0.0567,0.1615,-0.0133,0.0521,0.7633,3.1071,0.1193,274.69,0.9136,0.11,0.683,2017,1,19,19,4,20,2017-01-01,"Yellow",1355
"1356",0,2017-01-20,54.3128,-117.5149,4,"f",2.01,"ml",0,"46 km W of Fox Creek, AB",10,4.4642,0.1608,52.4514,0.0131,0.1434,0.8529,0.2513,0.1911,0.0076,-0.1151,0.7754,4.8574,0.9075,268.09,7.2515,0.09,0.683,2017,1,19,21,55,35,2017-01-01,"Yellow",1356
"1357",0,2017-01-20,54.3135,-117.5083,5,"f",1.87,"ml",0,"46 km W of Fox Creek, AB",13,0.1863,0.0917,12.8751,0.0024,-0.0355,-0.4007,0.0114,0.0126,0.0088,-0.0481,0.7985,1.0228,0.6491,288.45,3.5928,0.04,0.683,2017,1,19,22,5,30,2017-01-01,"Green",1357
"1358",0,2017-01-20,54.3148,-117.6341,6,"f",1.8,"ml",0,"54 km W of Fox Creek, AB",14,1.2843,0.1701,3.6233,0.0135,-0.0343,0.6648,-0.0319,0.1129,0.0045,0.0195,0.8614,2.605,0.9448,271.76,1.8865,0.1,0.683,2017,1,19,22,27,46,2017-01-01,"Green",1358
"1359",0,2017-01-21,54.3091,-117.5279,6,"f",2,"ml",0,"47 km W of Fox Creek, AB",16,0.2826,0.0874,0.7828,0.0025,0.0321,0.127,0.0333,0.0132,0.0056,0.0192,0.8084,1.2326,0.659,260.9,0.8774,0.04,0.683,2017,1,20,0,25,3,2017-01-01,"Green",1359
"1360",0,2017-01-21,54.3113,-117.5758,4,"f",2.28,"ml",0,"50 km W of Fox Creek, AB",13,1.986,0.146,6.9887,0.1067,-0.099,0.3582,-0.1722,0.198,-0.0204,0.798,0.701,3.2424,0.8617,273.07,2.6444,0.31,0.683,2017,1,20,7,11,33,2017-01-01,"Yellow",1360
"1361",0,2017-01-21,54.324,-117.6007,8,"f",2.03,"ml",320224,"51 km W of Fox Creek, AB",34,0.0091,0.0394,0.3245,8e-04,-0.0022,0.0037,0.0088,-5e-04,0.0056,2e-04,0.7357,0.4569,0.2177,355.8,0.5703,0.03,0.683,2017,1,20,7,40,1,2017-01-01,"Yellow",1361
"1362",0,2017-01-21,54.3163,-117.5662,11,"f",2.35,"ml",0,"49 km W of Fox Creek, AB",14,0.3349,0.1742,0.8792,0.0037,0.0772,0.148,0.0724,0.001,0.0027,-0.0292,0.6341,1.3899,0.8694,248.07,0.9255,0.05,0.683,2017,1,20,8,45,27,2017-01-01,"Yellow",1362
"1363",0,2017-01-21,54.3184,-117.812,12,"f",1.98,"ml",0,"65 km W of Fox Creek, AB",23,0.2198,0.0322,0.5799,0.0026,0.0041,0.1803,-3e-04,0.0214,0.0041,0.0142,0.9726,1.0775,0.4121,268.76,0.7481,0.04,0.683,2017,1,20,8,56,27,2017-01-01,"Green",1363
"1364",0,2017-01-21,54.3145,-117.6041,11,"f",1.99,"ml",0,"52 km W of Fox Creek, AB",17,0.2558,0.1619,0.7028,0.0033,0.0406,0.0683,-0.0301,0.008,0.009,-0.0164,0.7371,1.196,0.8804,249.57,0.8366,0.05,0.683,2017,1,20,10,0,30,2017-01-01,"Green",1364
"1365",0,2017-01-21,54.3046,-117.6128,8,"f",2.07,"ml",320224,"53 km W of Fox Creek, AB",22,0.5425,0.0892,0.522,0.0053,0.0547,0.1898,-0.007,0.0448,0.0077,0.022,0.8393,1.7025,0.6609,263.22,0.5797,0.06,0.683,2017,1,20,14,28,16,2017-01-01,"Yellow",1365
"1366",0,2017-01-21,54.3408,-117.6152,7,"f",2.28,"ml",0,"53 km W of Fox Creek, AB",24,0.1717,0.125,0.6432,0.0031,0.0222,0.036,0.0586,0.0102,0.0109,0.019,0.8991,0.9763,0.783,248.26,0.8011,0.04,0.683,2017,1,20,22,43,43,2017-01-01,"Yellow",1366
"1367",0,2017-01-22,54.3278,-117.7439,4,"f",1.83,"ml",0,"61 km W of Fox Creek, AB",12,0.1577,0.1873,514694.78,0.0076,0.1031,-22.3146,-134.8582,0.0274,0.036,-26.8387,0.7829,1.2086,0.6006,40.91,718.3435,0.08,0.683,2017,1,21,5,40,54,2017-01-01,"Green",1367
"1368",0,2017-01-22,54.3014,-117.5082,7,"f",2.21,"ml",0,"46 km WSW of Fox Creek, AB",23,0.6761,0.1207,0.8711,0.002,0.2413,0.4838,0.2713,0.0301,0.0062,0.0075,0.7475,2.0114,0.4016,249.51,0.8687,0.03,0.683,2017,1,21,8,15,0,2017-01-01,"Yellow",1368
"1369",0,2017-01-22,54.311,-117.7111,11,"f",1.81,"ml",0,"59 km W of Fox Creek, AB",9,1.7542,0.449,3.9166,0.0236,0.3158,0.9436,0.728,0.1355,-0.0076,-0.0988,0.5838,3.1054,1.41,257.09,1.9334,0.14,0.683,2017,1,21,9,0,23,2017-01-01,"Green",1369
"1370",0,2017-01-22,54.304,-117.8077,6,"f",2.22,"ml",0,"66 km W of Fox Creek, AB",10,0.3582,0.2548,3.3016,0.0033,0.2375,0.0307,0.1934,0.0194,0.0274,0.0244,0.7386,1.7033,0.5787,231.14,1.8189,0.04,0.683,2017,1,21,16,31,52,2017-01-01,"Yellow",1370
"1371",0,2017-01-22,54.3268,-117.6712,6,"f",2.29,"ml",0,"56 km W of Fox Creek, AB",13,0.1289,0.0929,9.4727,0.0038,0.0566,0.1161,0.1393,0.0177,0.0172,0.0132,0.7213,0.948,0.5217,233.81,3.0817,0.06,0.683,2017,1,21,18,44,44,2017-01-01,"Yellow",1371
"1372",0,2017-01-23,54.3752,-117.2938,26,"f",2.28,"ml",0,"31 km W of Fox Creek, AB",18,0.0056,0.0021,1.1561,5e-04,0.0011,0.0163,0,-2e-04,1e-04,-0.0239,0.8053,0.1765,0.0962,253.43,1.0766,0.02,0.683,2017,1,22,1,56,52,2017-01-01,"Yellow",1372
"1373",0,2017-01-23,54.3013,-117.4911,12,"f",2.23,"ml",0,"45 km WSW of Fox Creek, AB",13,0.9008,0.2606,1.5545,0.0058,-0.0989,0.3019,-0.378,0.0419,0.0034,-0.0053,0.5421,2.1988,1.1389,278.59,1.2077,0.06,0.683,2017,1,22,3,18,11,2017-01-01,"Yellow",1373
"1374",0,2017-01-23,54.3254,-117.4941,3,"f",2.01,"ml",0,"44 km WSW of Fox Creek, AB",11,1.9787,0.1743,8.1155,0.1238,-0.2336,0.4773,-0.2188,0.1836,-0.0408,0.9534,0.4479,3.2563,0.8735,277.26,2.8496,0.34,0.683,2017,1,22,9,38,40,2017-01-01,"Yellow",1374
"1375",0,2017-01-23,53.1057,-116.7779,8,"f",1.74,"ml",0,"4 km N of Foothills, AB",7,9.3488,8.2286,1.2543,0.0538,7.3967,1.9242,0.8719,0.4627,0.1071,0.1695,0.335,9.25,2.6903,227.17,0.8103,0.19,0.683,2017,1,22,10,41,57,2017-01-01,"Green",1375
"1376",0,2017-01-23,54.3492,-117.7654,4,"f",2.26,"ml",0,"62 klm W of Fox Creek, AB",10,0.1539,0.1143,5.8447,0.078,0.0787,0.2713,0.1716,0.0517,0.0401,0.6547,0.7105,1.066,0.5284,232.07,2.4205,0.27,0.683,2017,1,22,19,11,27,2017-01-01,"Yellow",1376
"1377",0,2007-03-29,52.7883,-116.1522,1,"g",1.64,"ml",0,"33 km NW of Harlech, AB",12,0.6335,0.8891,0,0.0124,-0.3857,0,0,0.0448,-0.042,0,0.4332,2.4828,1.369,324.17,0,0.09,0.683,2007,3,28,5,57,48,2007-03-01,"Green",1377
"1378",0,2017-01-23,54.3177,-117.6005,13,"f",2,"ml",0,"52 km W of Fox Creek, AB",13,0.1167,0.3485,4.4262,0.0067,0.0745,-0.0753,-0.4109,7e-04,0.0441,-0.0853,0.4728,1.3983,0.7074,16.37,2.1057,0.06,0.683,2017,1,22,22,50,14,2017-01-01,"Green",1378
"1379",0,2017-01-24,54.2847,-117.4822,14,"f",2.17,"ml",0,"45 km WSW of Fox Creek, AB",15,1.0046,0.218,1.5651,0.0073,0.2132,-0.5375,-0.4347,0.0692,-0.0057,-0.0037,0.781,2.3641,0.9303,255.77,1.1811,0.07,0.683,2017,1,23,2,20,28,2017-01-01,"Yellow",1379
"1380",0,2017-01-24,54.2735,-117.8183,4,"f",2.01,"ml",0,"67 km W of Fox Creek, AB",16,0.9025,0.1151,2.0967,0.0376,0.1029,0.1388,-0.1031,0.0958,-0.0142,0.2464,0.9399,2.1987,0.7336,262.68,1.4453,0.18,0.683,2017,1,23,5,2,35,2017-01-01,"Yellow",1380
"1381",0,2017-01-24,54.3144,-117.6642,6,"f",2.15,"ml",0,"56 km W of Fox Creek, AB",9,1.4824,0.2014,5.4251,0.0164,0.0602,0.2146,-0.1506,0.1369,0.0046,0.0317,0.4601,2.8002,1.0239,267.32,2.3312,0.11,0.683,2017,1,23,8,49,40,2017-01-01,"Yellow",1381
"1382",0,2017-01-25,54.3284,-117.4301,8,"f",1.54,"ml",0,"41 km W of Fox Creek, AB",12,1.8631,0.1213,3.7977,0.0122,-0.244,-0.9474,0.1952,0.1404,-0.0068,-0.0741,0.8203,3.1643,0.6806,277.82,1.8924,0.08,0.683,2017,1,24,5,30,19,2017-01-01,"Green",1382
"1383",0,2017-01-25,54.2811,-117.6081,5,"f",2.15,"ml",0,"53 km W of Fox Creek, AB",23,0.1989,0.0847,0.9347,0.0015,0.0714,0.0466,-0.0395,0.0101,-0.0038,0.01,0.8826,1.1097,0.5157,244.32,0.9678,0.03,0.683,2017,1,24,8,28,29,2017-01-01,"Yellow",1383
"1384",0,2017-01-25,54.2996,-117.674,4,"f",2.1,"ml",320325,"57 km W of Fox Creek, AB",18,0.2011,0.0029,1.6649,0.0193,0.003,-0.0373,0.0023,0.0157,5e-04,0.1701,0.8078,1.0305,0.1231,269.12,1.2919,0.13,0.683,2017,1,24,16,26,43,2017-01-01,"Yellow",1384
"1385",0,2017-01-26,54.2887,-117.4596,11,"f",1.82,"ml",0,"44 km WSW of Fox Creek, AB",16,0.7953,0.0739,0.6564,0.0053,0.1267,-0.3525,-0.0363,0.0579,0.0022,-0.0312,0.7935,2.0768,0.5254,260.32,0.6545,0.06,0.683,2017,1,25,0,46,37,2017-01-01,"Green",1385
"1386",0,2017-01-26,54.3115,-117.6231,7,"f",2.14,"ml",0,"54 km W of Fox Creek, AB",14,0.8114,0.1596,2.7657,0.0069,0.0999,0.7673,0.198,0.0565,0.0092,0.0278,0.8535,2.0887,0.8737,261.48,1.6466,0.06,0.683,2017,1,25,9,44,15,2017-01-01,"Yellow",1386
"1387",0,2017-01-26,54.3081,-117.5549,12,"f",2.14,"ml",0,"49 km WSW of Fox Creek, AB",13,5.952,0.1652,0.4832,0.0351,0.9504,-0.564,-0.0715,0.4227,0.0665,-0.086,0.8989,5.6768,0.2629,260.91,0.65,0.18,0.683,2017,1,25,10,21,35,2017-01-01,"Yellow",1387
"1388",0,2017-01-27,54.3925,-117.5746,2,"f",2.38,"ml",0,"50 km W of Fox Creek, AB",10,0.4497,0.1775,1.003,0.0916,-0.0518,0.3083,0.0809,0.1454,0.0169,0.2857,0.739,1.557,0.9418,280.41,0.9761,0.3,0.683,2017,1,26,2,56,16,2017-01-01,"Yellow",1388
